symbol,name,sector,market_cap,change_pct
ELS,Equity Lifestyle Properties,Real Estate,12644046157.283173,-0.2241424779066974
EQR,Equity Residential,Real Estate,24294575906.84166,-0.4836357294281853
ESAB,ESAB,Industrials,6860655052.155975,0.26191479460168376
WTRG,Essential Utilities,Utilities,10903046478.700897,-0.8492069631279967
ESS,Essex Property Trust,Real Estate,17847292743.239502,-0.5312206056267328
EL,Estée Lauder Companies (The),Consumer Staples,36960348895.38574,0.5390601375459536
ETSY,Etsy,Consumer Discretionary,5161078754.213837,-3.2602656667620042
EEFT,Euronet Worldwide,Financials,3113408756.3601837,-1.253493584196867
EVR,Evercore,Financials,12798082303.733337,1.0614177068500537
EG,Everest Group,Financials,13172710244.76654,-0.08756930788565942
EVRG,Evergy,Utilities,17049658942.59375,-0.29613840085058146
ES,Eversource Energy,Utilities,24638670465.158157,-0.39412176962166434
ECG,Everus Construction Group,Industrials,4858886443.4618,2.5624514999917447
EXAS,Exact Sciences,Health Care,19189120947.44741,-0.12839234905478394
EXEL,Exelixis,Health Care,11960668134.61409,0.9543331053413824
EXC,Exelon,Utilities,44520241812.94197,-1.0327774472772706
EXLS,EXL Service,Industrials,6605904018.867371,1.7668626662428324
EXE,Expand Energy,Energy,29342505943.563766,0.25225613160826693
EXPE,Expedia Group,Consumer Discretionary,31979239841.51001,-1.4976080299765822
EXPD,Expeditors International,Industrials,20445994209.639893,1.7286769004657903
EXR,Extra Space Storage,Real Estate,29024252707.02298,-0.9565935701007133
XOM,ExxonMobil,Energy,499950963958.50287,-0.449920539016062
FFIV,"F5, Inc.",Information Technology,14150920170.284393,1.2363341164271644
FDS,FactSet,Financials,10519356428.553223,-0.325990930326449
FICO,Fair Isaac,Information Technology,42726027138.05859,1.0003691166364934
FAST,Fastenal,Industrials,48033814741.816345,1.5041215757494093
FRT,Federal Realty Investment Trust,Real Estate,8439490202.119278,-0.6640722463462035
FDX,FedEx,Industrials,64942024123.31412,1.7674241314649137
FERG,Ferguson Enterprises,Industrials,50322800473.04581,-0.8720937600821526
FNF,Fidelity National Financial,Financials,15920224656.091572,0.6874059723646515
FIS,Fidelity National Information Services,Financials,34142664111.55458,-0.45690379991698993
FITB,Fifth Third Bancorp,Financials,30008127682.14728,1.0349435776307445
FAF,First American Financial Corporation,Financials,6613819375.610352,0.20843313760603796
FCNCA,First Citizens BancShares,Financials,25261309932.251953,1.788704438785291
FHB,"First Hawaiian, Inc.",Financials,3165539570.058365,0.41502550494606427
FHN,First Horizon Corporation,Financials,11602033424.940348,0.5721878170956705
FR,First Industrial Realty Trust,Real Estate,7724805634.208977,1.1800462074215878
FSLR,First Solar,Information Technology,27615750741.306915,0.5037915165279514
FE,FirstEnergy,Utilities,26260675601.43139,0.508511042591437
FISV,Fiserv,Financials,35676018976.00674,-1.9716202464425598
FIVE,Five Below,Consumer Discretionary,8963343023.240692,-0.41066392522847034
FLEX,Flex Ltd.,Information Technology,23057224526.73239,4.934486453281188
FND,Floor & Decor,Consumer Discretionary,7121063554.141319,-0.32428952848963083
FLO,Flowers Foods,Consumer Staples,2273291371.6249228,-2.7100202830250444
FLS,Flowserve,Industrials,9484982300.607864,2.2919604584308306
FLUT,Flutter Entertainment,Consumer Discretionary,36546283147.30347,-1.4874671066354943
FMC,FMC Corporation,Materials,1664559868.948388,-2.0220629741987626
FNB,FNB Corporation,Financials,6103644321.835232,0.4137097784195227
F,Ford Motor Company,Consumer Discretionary,52177009785.7459,0.03819797083752858
FTNT,Fortinet,Information Technology,64895072205.53668,2.344121268651385
FTV,Fortive,Industrials,18089152737.05103,0.028062468539453427
FBIN,Fortune Brands Innovations,Industrials,6122250613.690048,-0.9910577742063895
FOXA,Fox Corporation (Class A),Communication Services,29730844567.292267,0.7825497311398947
FOX,Fox Corporation (Class B),Communication Services,28118194855.726578,0.6404807714316797
BEN,Franklin Templeton Investments,Financials,12177687307.5,1.586265830019512
FRHC,Freedom Holding,Financials,8364231827.598465,1.9379776190784903
FCX,Freeport-McMoRan,Materials,63518393621.52252,-0.6624706423357565
FRPT,Freshpet,Consumer Staples,3020747947.1397552,-0.4663893761724611
FYBR,Frontier Communications,Communication Services,9514095957.389832,0.03948246640099345
CFR,Frost Bank,Financials,8212409018.166885,0.5671533974094314
FTAI,FTAI Aviation,Industrials,17968724250.23346,2.4504281232885847
FCN,FTI Consulting,Industrials,5360130828.651398,0.3756863126543747
GME,GameStop,Consumer Discretionary,10378044381.472721,-0.17233524238038433
GLPI,Gaming and Leisure Properties,Real Estate,12132284466.373604,-1.9464815090146212
GAP,Gap Inc.,Consumer Discretionary,9837367194.743729,-1.4897564724294357
GRMN,Garmin,Consumer Discretionary,39339986599.73816,2.4616405485054824
IT,Gartner,Information Technology,17593425409.627304,0.16816842028801088
GTES,Gates Corporation,Industrials,5759652522.2477,0.49571293535618294
GLIBA,GCI Liberty (Series A),Communication Services,974511415.4595737,-1.2995500875750616
GLIBK,GCI Liberty (Series C),Communication Services,916547950.8977699,-1.3429408391446658
GE,GE Aerospace,Industrials,310189135447.2234,1.3934693290342783
GEHC,GE HealthCare,Health Care,37707456963.849884,-1.1963154011369523
GEV,GE Vernova,Industrials,172950678003.54614,5.540980967031666
GEN,Gen Digital,Information Technology,16571162312.658754,-1.1769021277634546
GNRC,Generac,Industrials,9664209758.172607,3.462969611359587
GD,General Dynamics,Industrials,92427115266.24554,1.209780826406444
GIS,General Mills,Consumer Staples,24600895797.207527,-0.41126068889303025
GM,General Motors,Consumer Discretionary,72448361429.29935,1.8811068862918918
G,Genpact,Information Technology,8014681087.746536,1.7477896066211664
GNTX,Gentex,Consumer Discretionary,5044963027.595673,-0.06521473760190218
GPC,Genuine Parts Company,Consumer Discretionary,18133054524.06311,0.6796979026148192
GILD,Gilead Sciences,Health Care,153599489391.42267,-0.967999267578125
GTLB,GitLab,Information Technology,6251007820.129395,-1.8768249135718513
GPN,Global Payments,Financials,19369750454.586243,-0.14256930264031822
GFS,GlobalFoundries,Information Technology,20799166387.7306,-1.732737843969969
GLOB,Globant,Information Technology,3083759560.0,0.8500162898171716
GL,Globe Life,Financials,10693276342.394287,0.9096369943383155
GMED,Globus Medical,Health Care,11967976066.599037,0.9847266042334402
GDDY,GoDaddy,Information Technology,18068289770.110596,0.32672435868335703
GS,Goldman Sachs,Financials,253347290122.35168,0.05259600960517388
GGG,Graco Inc.,Industrials,13895619514.875,0.9910858626368803
LOPE,Grand Canyon Education,Consumer Discretionary,4359416207.883804,0.96929838754346
GPK,Graphic Packaging,Materials,4765160341.721199,-1.137070486084327
GWRE,Guidewire Software,Information Technology,18060988326.889343,-1.541062770159109
GXO,GXO Logistics,Industrials,5977694670.4982605,-0.7791711435472349
HAL,Halliburton,Energy,23634129709.724594,1.1496370016172786
HALO,Halozyme,Health Care,7377447866.775513,-2.9771155934620834
HLNE,Hamilton Lane,Financials,7013159592.611694,1.6091486757785762
THG,Hanover Insurance,Financials,6422941555.549805,-0.23335825031417526
HOG,Harley-Davidson,Consumer Discretionary,2916052531.8087635,-1.760132213689251
HIG,Hartford (The),Financials,37376146172.717285,-0.057874213390689135
HAS,Hasbro,Consumer Discretionary,11500618606.575394,-0.6305374860724465
HAYW,Hayward Holdings,Industrials,3543545358.350704,-0.18326624989295195
HCA,HCA Healthcare,Health Care,114949306875.0,0.8525637380545124
HR,Healthcare Realty Trust,Real Estate,6213877940.694294,-1.5501669790209927
DOC,Healthpeak Properties,Real Estate,11991358612.639898,-0.17409933215222606
HEI.A,HEICO (Class A),Industrials,100000000.0,0.0
HEI,HEICO (Common),Industrials,44169522258.12265,2.5351432901074133
JKHY,Jack Henry & Associates,Financials,13042676788.181854,1.9076821195724871
HSY,Hershey Company (The),Consumer Staples,36676732204.461945,0.1301005392232725
HPE,Hewlett Packard Enterprise,Information Technology,30169225365.631847,2.717877520285715
HXL,Hexcel,Industrials,6201297783.968925,3.3430676098182963
DINO,HF Sinclair,Energy,9518659092.623596,-1.643469197131631
HIW,Highwoods Properties,Real Estate,3024095576.964926,-0.5893180466304947
HLT,Hilton Worldwide,Consumer Discretionary,64419567511.19125,-2.2623453321520075
HOLX,Hologic,Health Care,16736951082.011383,0.10065389432215817
HD,Home Depot (The),Consumer Discretionary,352139402369.11163,-1.1686993386337563
HON,Honeywell,Industrials,129807521675.07935,-0.43417394561981193
HRL,Hormel Foods,Consumer Staples,13176202713.142164,2.951439576885001
HST,Host Hotels & Resorts,Real Estate,12019426560.554754,-2.293322141250508
HLI,Houlihan Lokey,Financials,12598458239.522964,1.3923126856729193
HHH,Howard Hughes Holdings,Real Estate,5159300517.13604,-0.9256308500800882
HWM,Howmet Aerospace,Industrials,78758181495.6665,0.7115689803863021
HPQ,HP Inc.,Information Technology,24087653411.920002,1.8062719891207681
HUBB,Hubbell Incorporated,Industrials,23289625252.825684,2.0706234509400465
HUBS,HubSpot,Information Technology,19747796255.796204,-0.053340855636481985
HUM,Humana,Health Care,30614305921.222595,-0.9263661907253508
HBAN,Huntington Bancshares,Financials,26967086232.24243,0.49882089146604813
HII,Huntington Ingalls Industries,Industrials,12472497238.853577,2.784330448425709
HUN,Huntsman Corporation,Materials,1763583961.868826,-4.335533016322752
H,Hyatt Hotels,Consumer Discretionary,14892316115.673523,-3.295512451410388
IAC,IAC Inc.,Communication Services,2886463230.1786804,-1.746256965074861
IBM,IBM,Information Technology,286594498104.9377,1.316838257035017
IDA,Idacorp,Utilities,6869147887.933533,-0.7806460435188743
IEX,IDEX Corporation,Industrials,13407159850.655136,-0.07295038320784926
IDXX,Idexx Laboratories,Health Care,57509775555.28772,-1.092390830491968
ITW,Illinois Tool Works,Industrials,72772973220.8252,-0.14797437494892937
ILMN,"Illumina, Inc.",Health Care,19658230234.527588,-0.03907418800760518
INCY,Incyte,Health Care,19642087034.279343,-1.4285684219134853
INFA,Informatica,Information Technology,7644313514.5199995,0.0
IR,Ingersoll Rand,Industrials,31740558170.345764,0.1379317998138715
INGM,Ingram Micro,Information Technology,5162195288.584557,-0.18182234330610794
INGR,Ingredion,Consumer Staples,6962984618.994827,-0.38564482987522564
INSM,Insmed,Health Care,43507787676.0,-1.344423443131973
INSP,Inspire Medical Systems,Health Care,4036302657.804886,1.283855827487245
PODD,Insulet,Health Care,22162033155.226288,2.36539015289152
INTC,Intel,Information Technology,196007889289.85596,-6.061236877279633
IBKR,Interactive Brokers,Financials,112195877178.0,1.627623764201908
ICE,Intercontinental Exchange,Financials,90211017409.71365,0.4749729602788978
IFF,International Flavors & Fragrances,Materials,16961079164.97261,-1.4004803381122
IP,International Paper,Materials,20738705705.89753,0.14023534794473222
INTU,Intuit,Information Technology,182532966796.875,1.2305508628349626
ISRG,Intuitive Surgical,Health Care,203399578823.66785,-0.37823561255688665
IVZ,Invesco,Financials,11298491805.99797,3.915538940568298
INVH,Invitation Homes,Real Estate,16897912863.173315,-0.343453773964429
IONS,Ionis Pharmaceuticals,Health Care,13379084614.64669,0.9286439030283776
IPGP,IPG Photonics,Information Technology,3519030100.8775177,0.9079903315433813
IQV,IQVIA,Health Care,37970089143.37158,-1.8834706371390348
IRDM,Iridium Communications,Communication Services,1881505993.3200245,3.5084750084427743
IRM,Iron Mountain,Real Estate,25045298564.704292,0.5457986368476949
ITT,ITT Inc.,Industrials,14229150238.03711,1.016117587396049
JBL,Jabil,Information Technology,23524288962.088898,2.5461326187995263
J,Jacobs Solutions,Industrials,16878640418.382599,1.2560426643366573
JHX,James Hardie Industries,Materials,11483782024.913464,0.43060280044002364
JHG,Janus Henderson,Financials,6953522216.82518,1.2721521296400848
JAZZ,Jazz Pharmaceuticals,Health Care,10055715258.348083,-0.9664903855021967
JBHT,J. B. Hunt,Industrials,18341527539.78885,0.8301391942284232
JEF,Jefferies Financial Group,Financials,12298431027.188873,2.071561526508489
JNJ,Johnson & Johnson,Health Care,487532900071.5908,-1.4488901168780277
JCI,Johnson Controls,Industrials,75205248803.95088,0.6172315036947323
JLL,Jones Lang LaSalle,Real Estate,15557627488.042084,-0.37924756579264735
JPM,JPMorgan Chase,Financials,870297094791.0,1.4000560820252417
KRMN,Karman Holdings,Industrials,9037622714.316025,3.3595659188674873
KBR,"KBR, Inc.",Industrials,5790787290.700653,2.6959111099723088
K,Kellanova,Consumer Staples,28925379855.179283,-0.006010648850919941
KMPR,Kemper Corporation,Financials,2483986748.9537888,0.9176666187925233
KVUE,Kenvue,Consumer Staples,32604997518.54975,0.11785774055943876
KDP,Keurig Dr Pepper,Consumer Staples,38685655002.63333,0.5118265377838495
KEY,Keycorp,Financials,20943452943.1876,1.8933308919270833
KEYS,Keysight,Information Technology,35756410747.36908,0.7018038545853138
KRC,Kilroy Realty,Real Estate,4872024198.432419,-0.911078720578707
KMB,Kimberly-Clark,Consumer Staples,34921462755.85668,-0.8480108544009127
KIM,Kimco Realty,Real Estate,13770762206.214348,-0.3674706687906363
KMI,Kinder Morgan,Energy,61303273225.39299,1.4170048870104783
KNSL,Kinsale Capital Group,Financials,8521276394.162384,-2.320985645791837
KEX,Kirby Corporation,Industrials,6300935897.827148,-0.03541157564761545
KKR,KKR & Co. Inc.,Financials,118041163420.52792,0.7945898377167264
KLAC,KLA Corporation,Information Technology,158738452398.3954,-0.5203262810759233
KNX,Knight-Swift,Industrials,8349094819.541931,1.3998404325409313
KHC,Kraft Heinz,Consumer Staples,29348740171.610756,-0.9588484400090864
KR,Kroger,Consumer Staples,41814994166.033295,-4.63745622605874
KD,Kyndryl,Information Technology,6061750675.199427,-0.2851667595683271
LHX,L3Harris,Industrials,52992729041.66235,1.9802693862553764
LH,Labcorp,Health Care,21797128985.595703,-1.3019347702867936
LRCX,Lam Research,Information Technology,197282207409.57642,-2.068853005183881
LAMR,Lamar Advertising,Real Estate,13408426446.702667,0.11721907608335042
LW,Lamb Weston,Consumer Staples,8328535054.569626,-1.1985489646240914
LSTR,Landstar,Industrials,4919849266.665039,2.2046648328146015
LVS,Las Vegas Sands,Consumer Discretionary,45522172624.11713,-0.8447889282514051
LSCC,Lattice Semiconductor,Information Technology,10415699622.458359,1.2711325249133303
LAZ,Lazard,Financials,5178431261.846466,1.9818664925848433
LEA,Lear Corporation,Consumer Discretionary,5802390597.407211,-0.21502480408358643
LDOS,Leidos,Industrials,24876852085.635223,2.8974694249305486
LEN,Lennar (Class A),Consumer Discretionary,31987678369.653732,-2.7116356027548116
LEN.B,Lennar (Class B),Consumer Discretionary,100000000.0,0.0
LII,Lennox International,Industrials,17886337999.516876,1.843963328859139
DRS,Leonardo DRS,Industrials,9218522519.331024,2.515532557237956
LBRDA,Liberty Broadband (Series A),Communication Services,6701584136.058971,0.7021424407760615
LBRDK,Liberty Broadband (Series C),Communication Services,6677287723.010227,0.42080210224886855
LBTYA,Liberty Global (Series A),Communication Services,3801769756.3971825,-1.462765653892137
LBTYK,Liberty Global (Series C),Communication Services,3747298347.820343,-1.519205799771851
FWONA,Liberty Formula 1 (Series A),Communication Services,23263945102.71389,0.581740237261717
FWONK,Liberty Formula 1 (Series C),Communication Services,23245041642.58851,0.7259704868337351
LLYVA,Liberty Live (Series A),Communication Services,7528617392.283325,1.6036682463083567
LLYVK,Liberty Live (Series C),Communication Services,7554393932.735504,1.4439074251155566
LLY,Lilly (Eli),Health Care,909464355327.5505,-1.8644374273348856
LECO,Lincoln Electric,Industrials,13409155275.178894,0.8383088302576915
LNC,Lincoln Financial,Financials,8097101904.376793,1.6937092800158995
LIN,Linde plc,Materials,188806420197.80334,-1.58865943956106
LINE,"Lineage, Inc.",Real Estate,8955230206.78968,-1.375515876172508
LAD,Lithia Motors,Consumer Discretionary,7915573749.664612,0.20106789036755243
LFUS,Littelfuse,Information Technology,6436836829.449463,0.5367371791980515
LYV,Live Nation Entertainment,Communication Services,32130792373.555786,1.716790536117424
LKQ,LKQ Corporation,Consumer Discretionary,7443492123.079651,-1.3974091522830001
LOAR,Loar Holdings,Industrials,6367264452.709175,-0.42459868604629597
LMT,Lockheed Martin,Industrials,104386894698.7539,0.07162205303529015
L,Loews Corporation,Financials,21871039595.212097,-0.29314189937943264
LPX,Louisiana-Pacific,Materials,5759514012.165024,-0.060426648649924475
LOW,Lowe's,Consumer Discretionary,138440013803.1822,-0.05669368602264287
LPLA,LPL Financial,Financials,29373406695.0813,1.5959316655662834
LCID,Lucid Motors,Consumer Discretionary,4492974702.725593,2.2123836856712056
LULU,Lululemon Athletica,Consumer Discretionary,22051295441.288498,0.9050981178622998
LITE,Lumentum,Information Technology,23101152547.701416,7.564849851164111
LYFT,Lyft,Industrials,9049419905.282791,-0.2910906147769893
LYB,LyondellBasell,Materials,14162410416.0,-4.301541591886554
MTB,M&T Bank,Financials,30699101740.05397,0.4191545493856549
MTSI,MACOM Technology Solutions,Information Technology,14153341250.523682,2.9543213619296305
M,"Macy's, Inc.",Consumer Discretionary,5760250722.312927,-3.1834295386661875
MSGS,Madison Square Garden Sports,Communication Services,5352135650.694092,-0.48536793757944163
MANH,Manhattan Associates,Information Technology,10853508269.223907,0.49831990998510856
MAN,ManpowerGroup,Industrials,1317154806.3219452,-1.1122686469678726
CART,Maplebear Inc.,Consumer Staples,11387119034.900093,1.4077951756340548
MPC,Marathon Petroleum,Energy,58183408220.894165,1.02941048536532
MKL,Markel,Financials,25938498614.603027,-0.3291338403236787
MKTX,MarketAxess,Financials,6284960507.18541,5.322146166600823
MAR,Marriott International,Consumer Discretionary,80347444499.98181,-3.4404004575099068
MMC,Marsh McLennan,Financials,89981947990.163,-0.41061056402500756
MLM,Martin Marietta Materials,Materials,37075630821.206726,-0.1769699439487815
MRVL,Marvell Technology,Information Technology,86004450000.0,-0.4391165922280376
MAS,Masco,Industrials,13550014777.490845,0.15474848324172039
MASI,Masimo,Health Care,7512969784.354858,1.289013561084772
MTZ,MasTec,Industrials,17314771987.710876,0.5222407919332038
MA,Mastercard,Financials,490453568412.3318,-2.0334838572571137
MTDR,Matador Resources,Energy,5534399846.876099,0.3387568428503198
MTCH,Match Group,Communication Services,8098138097.211792,0.07433158010018939
MAT,Mattel,Consumer Discretionary,6832250975.418091,-0.1177560954748849
MKC,McCormick & Company,Consumer Staples,17062600060.130585,-0.8421723212669839
MCD,McDonald's,Consumer Discretionary,219775901423.21246,0.08775130439318853
MCK,McKesson Corporation,Health Care,100940122175.42578,0.7633240678302126
MDU,MDU Resources,Utilities,3987522657.836151,-3.582017735515388
MPW,Medical Properties Trust,Real Estate,3375678224.802017,-0.14056514876895407
MEDP,Medpace,Health Care,15454496236.650757,-4.763302295385217
MDT,Medtronic,Health Care,131070533397.66675,0.25497904591343684
MRK,Merck & Co.,Health Care,253724823248.53766,-0.6746796075684611
META,Meta Platforms,Communication Services,1677304811813.6606,4.042815839291641
MET,Metlife,Financials,51872032212.0,0.6321737198617515
MTD,Mettler Toledo,Health Care,29481757425.3125,-0.2550759761954044
MTG,MGIC Investment Corporation,Financials,6488070390.845062,-0.4773699632390259
MGM,MGM Resorts International,Consumer Discretionary,9619220993.994751,-1.041088174030907
MCHP,Microchip Technology,Information Technology,35177682445.88458,2.3266714562776087
MU,Micron Technology,Information Technology,256782298625.41223,-2.536728027207249
MSFT,Microsoft,Information Technology,3555680362251.2583,0.13605883690295872
MSTR,MicroStrategy,Information Technology,53677678574.934006,-0.7059832450574167
MAA,Mid-America Apartment Communities,Real Estate,15990583121.302704,-0.9664012864025388
MIDD,Middleby,Industrials,6355064349.6059265,4.581397271094782
TIGO,Millicom,Communication Services,8695938519.058228,-0.6016089337935838
MRP,Millrose Properties,Consumer Discretionary,5246540478.299629,-1.1882400444213035
MKSI,MKS Instruments,Information Technology,10975425021.515778,-0.0006069897956610875
MRNA,Moderna,Health Care,10073113404.375496,2.3629837416331934
MHK,Mohawk Industries,Consumer Discretionary,7010343631.896927,-2.065790532359036
MOH,Molina Healthcare,Health Care,8141382363.891602,0.7512310708212931
TAP,Molson Coors,Consumer Staples,9070070236.52155,-0.8109861297315465
MDLZ,Mondelez International,Consumer Staples,72266849285.79599,-0.32125702141241436
MDB,MongoDB Inc.,Information Technology,32649491798.66211,-1.1417967526602708
MPWR,Monolithic Power Systems,Information Technology,45431166590.88135,-1.0125062116945502
MNST,Monster Beverage,Consumer Staples,71757322910.95679,-0.7365835716724357
MCO,Moody's Corporation,Financials,87969135691.69904,-0.3140207306900852
MS,Morgan Stanley,Financials,279301929734.7115,0.7163251299043629
MORN,"Morningstar, Inc.",Financials,9137174039.940765,-0.5668520852021329
MOS,Mosaic Company (The),Materials,7689205941.406496,0.06196322827079972
MSI,Motorola Solutions,Information Technology,62186571101.43115,-0.64680791609839
MP,MP Materials,Materials,10701176752.842579,2.904108086599542
COOP,Mr. Cooper Group,Financials,100000000.0,0.0
MSA,MSA Safety,Industrials,6445016736.583694,0.9165095762187387
MSM,MSC Industrial Direct,Industrials,4605197994.685181,-0.33204724328934315
MSCI,MSCI,Financials,41931183504.12012,-0.6543748332346025
MLI,Mueller Industries,Industrials,12531773972.585701,1.151436988959596
MUSA,Murphy USA,Consumer Discretionary,7709225175.75119,2.3539362094215135
NDAQ,"Nasdaq, Inc.",Financials,51428005183.92326,1.5172146421142751
NTRA,Natera,Health Care,33498871113.27469,1.8932850760771134
NFG,National Fuel Gas,Utilities,7433382524.033684,-0.3875965410453306
NSA,National Storage Affiliates,Real Estate,4366612634.260395,-1.1570527666508705
NCNO,nCino,Information Technology,2952452275.9962807,-0.41063568044383564
NTAP,Netapp,Information Technology,23170703661.838028,1.2340774820683285
NFLX,Netflix,Communication Services,433774802056.3262,0.0
NBIX,Neurocrine Biosciences,Health Care,15226555304.936829,0.4968344239711991
NYT,New York Times Company,Communication Services,10495301181.514915,0.389408118199054
NWL,Newell Brands,Consumer Discretionary,1548943972.0153809,-1.728724930460719
NEU,NewMarket,Materials,7207216895.599731,1.3840277959312368
NEM,Newmont,Materials,99420687046.80177,0.9704351392970829
NWSA,News Corp (Class A),Communication Services,14955073584.105297,0.13693211323711174
NWS,News Corp (Class B),Communication Services,16332341066.077137,0.8962434568441828
NXST,Nexstar Media Group,Communication Services,5782598259.124329,-0.125709980864174
NEE,NextEra Energy,Utilities,173918739159.77426,-1.6951087271834395
NIQ,NIQ Global Intelligence,Communication Services,4544474921.226501,-0.7409840296425565
NKE,"Nike, Inc.",Consumer Discretionary,97598247247.63129,0.5712109539741242
NI,NiSource,Utilities,19875766218.0,0.28653039356325416
NNN,NNN Reit,Real Estate,7714583302.442684,-1.1919281712280339
NDSN,Nordson,Industrials,13489251117.763565,0.05029983562538141
NSC,Norfolk Southern,Industrials,66168249745.32056,0.28397279623223876
NTRS,Northern Trust,Financials,25395990672.15004,0.7869198375567096
NOC,Northrop Grumman,Industrials,79813771993.51086,0.7418818069856419
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,8520143976.10178,-0.6107263493579994
NOV,NOV Inc.,Energy,6079241056.35169,0.3063795670599015
NRG,NRG Energy,Utilities,32790390550.98555,1.6489775916220404
NU,Nubank,Financials,85475952549.2553,1.146782393729023
NUE,Nucor,Materials,37252466821.8826,-1.1747997926709457
NTNX,Nutanix,Information Technology,12741816396.527206,-0.8324561673604538
NVT,nVent Electric,Industrials,17480080346.95816,3.2009150912431097
NVDA,Nvidia,Information Technology,4473396059860.2295,2.2996853761509515
NVR,"NVR, Inc.",Consumer Discretionary,20840780727.765625,-1.782621876703232
ORLY,O'Reilly Auto Parts,Consumer Discretionary,84459410949.8015,0.0
OXY,Occidental Petroleum,Energy,41989667644.76173,0.40046682188455385
OGE,OGE Energy,Utilities,9055535345.497581,-0.7231631521451272
OKTA,"Okta, Inc.",Information Technology,15075202165.56903,-1.4825096520593004
ODFL,Old Dominion Freight Line,Industrials,32153624587.108063,1.3514465625470362
ORI,Old Republic International,Financials,10974907916.66832,0.045292508211319187
OLN,Olin Corporation,Materials,2398300941.866455,-2.470865584122608
OLLI,Ollie's Bargain Outlet,Consumer Discretionary,7157895792.628601,-1.4192787582952826
OHI,Omega Healthcare Investors,Real Estate,14002367436.531067,0.9194355651038044
OMC,Omnicom Group,Communication Services,22459681373.37117,-0.2535215565856074
ONON,On Holding AG,Consumer Discretionary,15436959793.551434,-0.6692131479737855
ON,ON Semiconductor,Information Technology,22865735886.22552,-2.169731662920943
OMF,OneMain Financial,Financials,7758667541.270119,0.7408484654366294
OKE,Oneok,Energy,47618997082.39609,0.9747674761424787
ONTO,Onto Innovation,Information Technology,7934041990.496796,1.0561587531719985
ORCL,Oracle Corporation,Information Technology,605166250709.4286,2.2047859843322137
OGN,Organon & Co.,Health Care,1883576167.687317,0.0
OSK,Oshkosh Corporation,Industrials,8343912877.061844,1.7346916176555687
OTIS,Otis Worldwide,Industrials,34051151793.217545,-0.20703968267897574
OVV,Ovintiv,Energy,10877562534.790253,0.0
OC,Owens Corning,Industrials,9469566694.407211,-0.7360707562814311
PCAR,Paccar,Industrials,57155362765.378494,0.257968285364939
PKG,Packaging Corporation of America,Materials,17833345555.70929,0.12377387206559298
PLTR,Palantir Technologies,Information Technology,423584308898.8282,0.8977710538660033
PANW,Palo Alto Networks,Information Technology,133181687757.39056,0.5603426265132703
PK,Park Hotels & Resorts,Real Estate,2104089469.1390533,-1.5434983005594383
PH,Parker Hannifin,Industrials,110984844341.66656,0.902550689478872
PSN,Parsons Corporation,Industrials,9173590589.45446,3.6188177862258417
PAYX,Paychex,Industrials,40555571239.3125,-0.6195426346501681
PAYC,Paycom,Information Technology,9379661677.2659,1.3186668699193775
PCTY,Paylocity,Information Technology,7958204169.228607,0.363485898203856
PYPL,PayPal,Financials,58564695497.604126,0.09797119031570233
PEGA,Pegasystems,Information Technology,9634407470.846458,2.9148343757755573
PENN,Penn Entertainment,Consumer Discretionary,2087867452.3481894,-1.85311949035434
PAG,Penske Automotive Group,Consumer Discretionary,10808822163.381714,0.3003036701984353
PNR,Pentair,Industrials,17360320260.539246,-0.5353617810547955
PEN,"Penumbra, Inc.",Health Care,11543247672.856567,3.1658022814216187
PEP,PepsiCo,Consumer Staples,200556127134.5257,-1.0603755851126322
PFGC,Performance Food Group,Consumer Staples,14516099566.804733,-0.03239609048725714
PR,Permian Resources,Energy,12458160286.566147,0.30529224554073137
PRGO,Perrigo,Health Care,1862052805.0204248,-3.08023140401695
PFE,Pfizer,Health Care,145355116603.37543,-0.02894216966615953
PCG,PG&E Corporation,Utilities,33748913569.751453,0.8207485473216591
PM,Philip Morris International,Consumer Staples,228950430053.2107,-3.051878371836688
PSX,Phillips 66,Energy,56577397100.0,0.071498634510284
PPC,Pilgrim's Pride,Consumer Staples,9512587120.197632,2.8112898191461366
PNFP,Pinnacle Financial Partners,Financials,7367341245.986603,0.9245512865988993
PNW,Pinnacle West Capital,Utilities,10586017303.028389,-0.1974757913946941
PINS,Pinterest,Communication Services,18524684702.219696,-0.6019664687969314
PLNT,Planet Fitness,Consumer Discretionary,9114070502.139587,-0.21212151276053698
PNC,PNC Financial Services,Financials,78163024933.47089,0.4646455398713699
POOL,Pool Corporation,Consumer Discretionary,9069768413.77185,-1.1952201367881794
BPOP,"Popular, Inc.",Financials,7983561294.228172,0.7333509294531135
POST,Post Holdings,Consumer Staples,5332878437.646866,-1.5493362916491336
PPG,PPG Industries,Materials,22734761757.659912,-0.6019271788042855
PPL,PPL Corporation,Utilities,25447028817.552406,-1.1778219799976615
TROW,T. Rowe Price,Financials,23243675652.33531,0.7044244095880098
PRI,Primerica,Financials,8256227103.489899,-0.1371282306781642
PRMB,Primo Brands,Consumer Staples,6104161935.734528,-0.332529033442485
PFG,Principal Financial Group,Financials,19237169556.728867,0.4828960946449713
PCOR,Procore,Information Technology,11760517037.798004,-0.3622254116325759
PG,Procter & Gamble,Consumer Staples,339981233357.531,-0.9882798235675944
PGR,Progressive Corporation,Financials,133963078210.44922,0.5590299821311367
